Date,Actual,Predicted,Error,Error_%
2024-06-07,195.37893676757812,193.43704,-1.94189453125,-0.9939119146502822
2024-06-10,191.6378631591797,194.21667,2.5788116455078125,1.3456691715278521
2024-06-11,205.5601806640625,193.84406,-11.71612548828125,-5.699608479829259
2024-06-12,211.43478393554688,194.70232,-16.732467651367188,-7.913772436075542
2024-06-13,212.5957794189453,196.3977,-16.198074340820312,-7.6191890474458
2024-06-14,210.8592071533203,198.5856,-12.273605346679688,-5.8207585584608985
2024-06-17,215.00714111328125,200.52269,-14.484451293945312,-6.736730333209659
2024-06-18,212.6453857421875,202.59985,-10.0455322265625,-4.724077219687128
2024-06-20,208.07077026367188,204.1296,-3.9411773681640625,-1.894152342094815
2024-06-21,205.89759826660156,204.511,-1.3865966796875,-0.6734399484796799
2024-06-24,206.54258728027344,203.8804,-2.6621856689453125,-1.2889282079791076
2024-06-25,207.46546936035156,203.33661,-4.1288604736328125,-1.9901434616385727
2024-06-26,211.61337280273438,203.1149,-8.49847412109375,-4.016038310119471
2024-06-27,212.4568634033203,203.59135,-8.865509033203125,-4.17285132199903
2024-06-28,209.00355529785156,204.467,-4.53656005859375,-2.1705659753628046
2024-07-01,215.08651733398438,204.77632,-10.310195922851562,-4.7935110255386135
2024-07-02,218.57949829101562,205.6517,-12.92779541015625,-5.914459275107426
2024-07-03,219.84970092773438,206.99117,-12.858535766601562,-5.8487847435499685
2024-07-05,224.6029052734375,208.60008,-16.002822875976562,-7.124940283605994
2024-07-08,226.07156372070312,210.60176,-15.469802856445312,-6.842878689315062
2024-07-09,226.92495727539062,212.71265,-14.212310791015625,-6.263000315900868
2024-07-10,231.1919403076172,214.81023,-16.3817138671875,-7.085763390103683
2024-07-11,225.82347106933594,217.05786,-8.765609741210938,-3.881620320378292
2024-07-12,228.77069091796875,218.07626,-10.694427490234375,-4.674736718817325
2024-07-15,232.60105895996094,219.03699,-13.564071655273438,-5.831474592559059
2024-07-16,233.01785278320312,220.30565,-12.712203979492188,-5.45546353107951
2024-07-17,227.1234283447266,221.63966,-5.483764648437528,-2.414442529510563
2024-07-18,222.45948791503906,221.72502,-0.734466552734375,-0.3301574410774873
2024-07-19,222.58847045898438,220.82016,-1.768310546875,-0.7944304317418995
2024-07-22,222.24118041992188,219.7798,-2.4613800048828125,-1.1075265170172632
2024-07-23,223.2831268310547,218.82825,-4.4548797607421875,-1.9951708057693651
2024-07-24,216.86279296875,218.20523,1.342437744140625,0.6190263095680368
2024-07-25,215.8208465576172,216.77245,0.95159912109375,0.44092085462175395
2024-07-26,216.28721618652344,215.1827,-1.104522705078125,-0.5106740585747788
2024-07-29,216.56509399414062,213.83725,-2.72784423828125,-1.259595527594606
2024-07-30,217.12078857421875,212.79625,-4.3245391845703125,-1.9917665245085678
2024-07-31,220.3756103515625,212.12874,-8.246871948242188,-3.742189044915657
2024-08-01,216.68417358398438,212.27267,-4.4114990234375,-2.0359119683134828
2024-08-02,218.17263793945312,212.05444,-6.118194580078125,-2.804290509507446
2024-08-05,207.66397094726562,211.97302,4.309051513671875,2.0750116132403726
2024-08-06,205.63954162597656,210.09596,4.4564208984375,2.167103108283996
2024-08-07,208.20970153808594,207.79514,-0.4145660400390625,-0.19910985750259558
2024-08-08,211.6729278564453,206.07832,-5.5946044921875,-2.643042050224633
2024-08-09,214.58044433593747,205.33228,-9.248168945312472,-4.309884329829215
2024-08-12,216.1103973388672,205.45023,-10.660171508789062,-4.932743468179189
2024-08-13,219.8259735107422,206.16696,-13.659011840820312,-6.213556852576768
2024-08-14,220.27305603027344,207.56148,-12.711578369140625,-5.7708276255964766
2024-08-15,223.25347900390625,209.09918,-14.154296875,-6.340011783087306
2024-08-16,224.5747833251953,210.94777,-13.62701416015625,-6.067918204522395
2024-08-19,224.41583251953125,212.83008,-11.58575439453125,-5.162627905730726
2024-08-20,225.03176879882812,214.46643,-10.565338134765625,-4.695042922677612
2024-08-21,224.92250061035156,215.95134,-8.971160888671875,-3.9885564424758124
2024-08-22,223.06471252441406,217.17993,-5.8847808837890625,-2.6381496280569174
2024-08-23,225.35964965820312,217.78326,-7.576385498046875,-3.3619086245198613
2024-08-26,225.69740295410156,218.47948,-7.217926025390625,-3.1980545327136447
2024-08-27,226.5418701171875,219.1319,-7.40997314453125,-3.2709066719976114
2024-08-28,225.01193237304688,219.82675,-5.1851806640625,-2.304402530736014
2024-08-29,228.29037475585935,220.11267,-8.177703857421847,-3.5821500867775664
2024-08-30,227.50552368164062,220.83826,-6.667266845703125,-2.9305955907395687
2024-09-03,221.31619262695312,221.35118,0.0349884033203125,0.015809237862359382
2024-09-04,219.40872192382812,220.46918,1.060455322265625,0.4833241417967796
2024-09-05,220.9287567138672,218.94662,-1.9821319580078125,-0.8971815111307322
2024-09-06,219.37892150878906,217.77318,-1.605743408203125,-0.731949722954032
2024-09-09,219.4683380126953,216.57655,-2.89178466796875,-1.3176318252346144
2024-09-10,218.67355346679688,215.48947,-3.18408203125,-1.4560892164463168
2024-09-11,221.2069091796875,214.45145,-6.755462646484375,-3.0539112324908793
2024-09-12,221.31619262695312,214.16776,-7.1484375,-3.229965876039304
2024-09-13,221.04794311523438,214.19972,-6.8482208251953125,-3.0980703682120536
2024-09-16,214.90829467773438,214.3471,-0.561187744140625,-0.2611289364061791
2024-09-17,215.3751983642578,213.21454,-2.1606597900390625,-1.0032073360577023
2024-09-18,219.24978637695312,212.01585,-7.2339324951171875,-3.2994023002968804
2024-09-19,227.3763885498047,211.7738,-15.602584838867188,-6.862007501473526
2024-09-20,226.71075439453125,213.19327,-13.517486572265625,-5.962437295207419
2024-09-23,224.99205017089844,214.34149,-10.650558471679688,-4.733748798497451
2024-09-24,225.88616943359375,215.30516,-10.581008911132812,-4.684221675751347
2024-09-25,224.8927001953125,216.34404,-8.548660278320312,-3.8012173231483546
